id,text,label,clean_text
3126.0," @krmanirethnam  marathi padai tamilnaata rule pannan.inga iruka sources neriya eduthutu ponaandrathae unmai.MADURAI yila marathi community irukanga they also called peshwa brahmins.same maharastrala tamilan irukan.TIT for TAT.summa sympathy pesa kudathu..bihar,patna,u.p yethukku varan?",0,
3349.0,Vadakkan thamilnattai vittu poradhu nalladhu,1,
6839.0,இந்த ஆதிநாராயணன் தேர்தல் வரும் பொழுது அரசியல்வாதிகளிடம் பணம் வாங்குவதற்காக எதை எதையோ பேசிக்கொண்டு இருக்கின்றான் இந்த அகமுடையார்கள் தமிழர்கள் அல்ல இவர்கள் பல்லவர் காலத்தில் குடியேறிய வந்தேறிகள்,1,ஆதிநாராயணன் தேர்தல் வரும் பொழுது அரசியல்வாதிகளிடம் பணம் வாங்குவதற்காக எதை எதையோ பேசிக்கொண்டு இருக்கின்றான் அகமுடையார்கள் தமிழர்கள் அல்ல இவர்கள் பல்லவர் காலத்தில் குடியேறிய வந்தேறிகள்
1613.0,இந்த விழிப்புணர்வு வேண்டும்!. தமிழர்களிடையே இந்த எழுச்சி வேண்டும்!. வாழ்த்துகள்!,0,விழிப்புணர்வு வேண்டும் தமிழர்களிடையே எழுச்சி வேண்டும் வாழ்த்துகள்
6230.0, @ravichandran.761  அதுபோல் நீங்கள் வன்னியர் இல்லை அப்படி இருக்கும் போது அவர்கள் வணங்கும் கடவுள் மட்டும் விமர்சனம் செய்வது மட்டும் சரியா?,0,அதுபோல் நீங்கள் வன்னியர் அப்படி இருக்கும் போது வணங்கும் கடவுள் மட்டும் விமர்சனம் செய்வது மட்டும் சரியா
4536.0,@parithabagal copyrights podunga,0,
1058.0,There another corrupted soul. The whole world knows...the island belongs to Tamils... but answer be one thing... if u r the oldest of the island then wi someone from nayak dynasty of India is owning up the country now? Wake up...,0,
4424.0,"எங்கள் வீடியோவைப் பார்த்ததற்கு நன்றி! இருபது ஆண்டுகளுக்கும் மேலாக கோடிக்கணக்கான ரசிகர்களை மகிழ்வித்துள்ளோம், மேலும் எங்கள் குடும்பத்தில் ஒருவராக நீங்கள் இருக்க விரும்புகிறோம்!  🙏",1,எங்கள் வீடியோவைப் பார்த்ததற்கு நன்றி இருபது ஆண்டுகளுக்கும் மேலாக கோடிக்கணக்கான ரசிகர்களை மகிழ்வித்துள்ளோம் மேலும் எங்கள் குடும்பத்தில் ஒருவராக நீங்கள் இருக்க விரும்புகிறோம்
4585.0,Maaira paapanunghaa periyaa ollu,1,
5147.0, @liya-nf6ic  😂😂😂கோவம் வருது போல 😂😂👍🏻👍🏻👍🏻வரட்டும் வரதுக்கு தானே ரிப்ளை பண்ணி இருக்கேன். அவமானத்துல தூக்கு மாட்டிக்காத டா 😂😂😂,1,கோவம் வருது போல வரட்டும் வரதுக்கு தானே ரிப்ளை பண்ணி இருக்கேன் அவமானத்துல தூக்கு மாட்டிக்காத டா
5061.0,இரதம் ஒரே இரதம்னா நீ புடிச்சு ஊம்பு,1,இரதம் ஒரே இரதம்னா நீ புடிச்சு ஊம்பு
